date,station,temp
2022-07-04,9613,28.230722891566266
2022-07-11,9613,26.91717791411043
2022-07-18,9613,27.68690476190476
2022-07-25,9613,27.736526946107784
2022-08-01,9613,27.266666666666666
2022-08-08,9613,27.340853658536584
2022-08-15,9613,28.23030303030303
2022-08-22,9613,27.658282208588957
2022-08-29,9613,27.844848484848484
2022-09-05,9613,27.571428571428573
2022-09-12,9613,27.52293762575453
2022-09-19,9613,27.474446680080483
2022-09-26,9613,27.425955734406436
2022-10-03,9613,27.377464788732393
2022-10-10,9613,26.693373493975905
2022-10-17,9613,27.84060606060606
2022-10-24,9613,27.274545454545457
2022-10-31,9613,27.16047904191617
2022-11-07,9613,26.31547619047619
2022-11-14,9613,26.596969696969698
2022-11-21,9613,27.261309523809523
2022-11-28,9613,27.279518072289154
2022-12-05,9613,25.920359281437126
2022-12-12,9613,24.864071856287428
2022-12-19,9613,24.636526946107786
2022-12-26,9613,24.85939393939394
2023-01-02,9613,25.773939393939393
2023-01-09,9613,25.12574850299401
2023-01-16,9613,27.21151515151515
2023-01-23,9613,25.539520958083834
2023-01-30,9613,24.692814371257484
2023-02-06,9613,25.914110429447852
2023-02-13,9613,27.00421686746988
2023-02-20,9613,26.672560975609755
2023-02-27,9613,26.30490797546012
2023-03-06,9613,25.978571428571428
2023-03-13,9613,26.720359281437126
2023-03-20,9613,27.11987951807229
2023-03-27,9613,28.692215568862277
2023-04-03,9613,28.440718562874252
2023-04-10,9613,28.744848484848482
2023-04-17,9613,29.923170731707316
2023-04-24,9613,30.003030303030304
2023-05-01,9613,29.041975308641977
2023-05-08,9613,28.812962962962963
2023-05-15,9613,29.228834355828223
2023-05-22,9613,29.46086956521739
2023-05-29,9613,29.434146341463414
2023-06-05,9613,28.475757575757576
2023-06-12,9613,28.320987654320987
2023-06-19,9613,28.35792682926829
2023-06-26,9613,28.862650602409637
2023-07-03,9613,28.14451219512195
2023-07-10,9613,28.728915662650603
2023-07-17,9613,29.314970059880242
2023-07-24,9613,28.64879518072289
2023-07-31,9613,28.475595238095234
2023-08-07,9613,27.642168674698798
2023-08-14,9613,28.245731707317074
2023-08-21,9613,27.935329341317363
2023-08-28,9613,27.588198757763973
2023-09-04,9613,28.08121212121212
2023-09-11,9613,27.86564417177914
2023-09-18,9613,28.011904761904763
2023-09-25,9613,27.617469879518072
2023-10-02,9613,27.58132530120482
2023-10-09,9613,27.932515337423315
2023-10-16,9613,27.966463414634145
2023-10-23,9613,27.702439024390245
2023-10-30,9613,27.716463414634145
2023-11-06,9613,27.916564417177913
2023-11-13,9613,26.97939393939394
2023-11-20,9613,25.891017964071857
2023-11-27,9613,25.01317365269461
2023-12-04,9613,25.35843373493976
2023-12-11,9613,27.14423076923077
2023-12-18,9613,26.378048780487806
2023-12-25,9613,25.93841463414634
2024-01-01,9613,26.026086956521738
2019-01-07,9612,26.87173444527736
2019-01-14,9612,26.88739458395802
2019-01-21,9612,26.90305472263868
2019-01-28,9612,26.91871486131934
2019-02-04,9612,26.934375
2019-02-11,9612,27.280952380952378
2019-02-18,9612,27.077976190476193
2019-02-25,9612,27.792261904761908
2019-03-04,9612,27.180357142857144
2019-03-11,9612,28.2125
2019-03-18,9612,28.56488095238095
2019-03-25,9612,28.790419161676645
2019-04-01,9612,28.489221556886225
2019-04-08,9612,28.759036144578314
2019-04-15,9612,29.14363636363636
2019-04-22,9612,30.163473053892215
2019-04-29,9612,29.397222222222222
2019-05-06,9612,29.74355828220859
2019-05-13,9612,29.643030303030304
2019-05-20,9612,28.5437125748503
2019-05-27,9612,28.632716049382715
2019-06-03,9612,28.98855421686747
2019-06-10,9612,28.21607142857143
2019-06-17,9612,29.10181818181818
2019-06-24,9612,28.323809523809523
2019-07-01,9612,28.166447368421053
2019-07-08,9612,28.11203007518797
2019-07-15,9612,26.651079136690647
2019-07-22,9612,27.573202614379085
2019-07-29,9612,27.097810218978104
2019-08-05,9612,28.860769230769233
2019-08-12,9612,28.4248322147651
2019-08-19,9612,27.353731343283584
2019-08-26,9612,26.410280373831778
2019-09-02,9612,27.842666666666663
2019-09-09,9612,27.779999999999998
2019-09-16,9612,27.44478527607362
2019-09-23,9612,27.862025316455696
2019-09-30,9612,27.538509316770185
2019-10-07,9612,26.556081081081082
2019-10-14,9612,27.410126582278483
2019-10-21,9612,26.522516556291393
2019-10-28,9612,27.256842105263157
2019-11-04,9612,27.802083333333332
2019-11-11,9612,26.558278145695365
2019-11-18,9612,26.626315789473683
2019-11-25,9612,26.08206896551724
2019-12-02,9612,24.546496815286627
2019-12-09,9612,24.474251497005987
2019-12-16,9612,24.882035928143715
2019-12-23,9612,25.516867469879518
2019-12-30,9612,25.89940119760479
2020-01-06,9612,25.861676646706584
2020-01-13,9612,26.45357142857143
2020-01-20,9612,25.913772455089823
2020-01-27,9612,26.51666666666667
2020-02-03,9612,26.61197604790419
2020-02-10,9612,25.542261904761908
2020-02-17,9612,26.987577639751553
2020-02-24,9612,26.147305389221557
2020-03-02,9612,26.701197604790423
2020-03-09,9612,27.94
2020-03-16,9612,28.714024390243903
2020-03-23,9612,27.411585365853657
2020-03-30,9612,28.454545454545453
2020-04-06,9612,28.31280487804878
2020-04-13,9612,29.187730061349697
2020-04-20,9612,29.06280487804878
2020-04-27,9612,28.95909090909091
2020-05-04,9612,28.983759110088226
2020-05-11,9612,29.00842731108554
2020-05-18,9612,29.033095512082856
2020-05-25,9612,29.05776371308017
2020-06-01,9612,29.082431914077485
2020-06-08,9612,29.1071001150748
2020-06-15,9612,29.131768316072115
