date,station,press
2020-03-09,9610,1007.9939759036145
2020-03-16,9610,1007.9073170731707
2020-03-23,9610,1008.3307228915662
2020-03-30,9610,1006.4066666666668
2020-04-06,9610,1007.2440476190476
2020-04-13,9610,1007.7451807228916
2020-04-20,9610,1007.1554216867469
2020-04-27,9610,1007.0018072289156
2020-05-04,9610,1006.7838323353293
2020-05-11,9610,1005.1084337349398
2020-05-18,9610,1004.2745454545454
2020-05-25,9610,1005.719760479042
2020-06-01,9610,1007.6969696969697
2020-06-08,9610,1006.4413173652696
2020-06-15,9610,1005.0754491017965
2020-06-22,9610,1005.6810975609757
2020-06-29,9610,1005.3078313253012
2020-07-06,9610,1005.3333333333334
2020-07-13,9610,1005.3639504563233
2020-07-20,9610,1005.3945675793134
2020-07-27,9610,1005.4251847023033
2020-08-03,9610,1005.4558018252934
2020-08-10,9610,1005.4864189482834
2020-08-17,9610,1005.5170360712734
2020-08-24,9610,1005.5476531942634
2020-08-31,9610,1005.5782703172534
2020-09-07,9610,1005.6088874402434
2020-09-14,9610,1005.6395045632335
2020-09-21,9610,1005.6701216862234
2020-09-28,9610,1005.7007388092135
2020-10-05,9610,1005.7313559322034
2020-10-12,9610,1004.0710843373494
2020-10-19,9610,1004.4175757575757
2020-10-26,9610,1006.3137724550897
2020-11-02,9610,1006.6710843373494
2020-11-09,9610,1007.7089285714286
