date,station,humid
2019-02-11,9610,77.05813953488372
2019-02-18,9610,80.55535714285713
2019-02-25,9610,77.63869047619048
2019-03-04,9610,77.15892857142858
2019-03-11,9610,76.49702380952381
2019-03-18,9610,74.68035714285713
2019-03-25,9610,75.92142857142856
2019-04-01,9610,80.65900621118013
2019-04-08,9610,77.39272727272727
2019-04-15,9610,77.89700598802395
2019-04-22,9610,76.16706586826346
2019-04-29,9610,78.48881118881118
2019-05-06,9610,77.75030674846626
2019-05-13,9610,75.3562874251497
2019-05-20,9610,80.77168674698795
2019-05-27,9610,82.67564102564103
2019-06-03,9610,81.46618705035971
2019-06-10,9610,83.15555555555555
2019-06-17,9610,82.21221374045801
2019-06-24,9610,87.38588235294118
2019-07-01,9610,87.94146341463414
2019-07-08,9610,89.48918918918919
2019-07-15,9610,89.84
2019-07-22,9610,86.7
2019-07-29,9610,86.10000000000001
2019-08-05,9610,75.29629629629629
2019-08-12,9610,86.368
2019-08-19,9610,89.35357142857143
2019-08-26,9610,89.46666666666665
2019-09-02,9610,86.27083333333333
2019-09-09,9610,89.2372549019608
2019-09-16,9610,89.39852941176471
2019-09-23,9610,87.2457627118644
2019-09-30,9610,84.16216216216216
2019-10-07,9610,84.81637931034483
2019-10-14,9610,84.81025641025641
2019-10-21,9610,87.8709090909091
2019-10-28,9610,88.11867469879519
2019-11-04,9610,87.48132530120482
2019-11-11,9610,88.37425149700599
2019-11-18,9610,89.40731707317073
2019-11-25,9610,89.58263473053891
2019-12-02,9610,94.31151515151515
2019-12-09,9610,91.00181818181818
2019-12-16,9610,90.38975903614458
2019-12-23,9610,88.61626506024096
2019-12-30,9610,84.47559523809524
2020-01-06,9610,85.75636363636363
2020-01-13,9610,86.03053892215569
2020-01-20,9610,87.54484848484849
2020-01-27,9610,85.47682926829269
2020-02-03,9610,84.55939393939393
2020-02-10,9610,86.34311377245508
2020-02-17,9610,87.4939024390244
2020-02-24,9610,86.16706586826346
2020-03-02,9610,83.53353293413174
2020-03-09,9610,83.5355421686747
2020-03-16,9610,83.73719512195122
2020-03-23,9610,82.28424242424242
2020-03-30,9610,82.53757575757577
2020-04-06,9610,84.87857142857143
2020-04-13,9610,81.12710843373495
2020-04-20,9610,81.22048192771085
2020-04-27,9610,87.1433734939759
2020-05-04,9610,87.52048192771085
2020-05-11,9610,85.08493975903615
2020-05-18,9610,87.04242424242425
2020-05-25,9610,84.10361445783133
2020-06-01,9610,87.4530487804878
2020-06-08,9610,86.88630952380952
2020-06-15,9610,86.55748502994012
2020-06-22,9610,88.10060240963855
2020-06-29,9610,88.75119047619049
2020-07-06,9610,87.3748502994012
2020-07-13,9610,88.46969696969697
2020-07-20,9610,84.77951807228915
2020-07-27,9610,85.2210843373494
2020-08-03,9610,87.22962962962963
2020-08-10,9610,88.76787878787879
2020-08-17,9610,87.76181818181819
2020-08-24,9610,87.85952380952381
2020-08-31,9610,85.52634730538922
2020-09-07,9610,86.24285714285713
2020-09-14,9610,88.6392857142857
2020-09-21,9610,88.73855421686747
2020-09-28,9610,87.01547619047619
2020-10-05,9610,87.0
2020-10-12,9610,88.98982035928144
2020-10-19,9610,89.33636363636364
2020-10-26,9610,90.33493975903615
2020-11-02,9610,87.52831325301206
2020-11-09,9610,89.65238095238095
2020-11-16,9610,88.96506024096387
2020-11-23,9610,91.70958083832335
2020-11-30,9610,93.87914110429448
2020-12-07,9610,91.1769696969697
2020-12-14,9610,89.71428571428571
2020-12-21,9610,93.59940476190476
2020-12-28,9610,90.28571428571429
2021-01-04,9610,91.18511904761905
2021-01-11,9610,93.11190476190475
2021-01-18,9610,89.54759036144578
2021-01-25,9610,86.79166666666667
2021-02-01,9610,87.58682634730539
2021-02-08,9610,85.95
2021-02-15,9610,85.01556886227546
2021-02-22,9610,82.51964285714286
2021-03-01,9610,82.06526946107785
2021-03-08,9610,85.81130952380951
2021-03-15,9610,84.4880239520958
2021-03-22,9610,82.55119047619048
2021-03-29,9610,90.83035714285714
2021-04-05,9610,87.31151515151515
2021-04-12,9610,86.51785714285714
2021-04-19,9610,85.17530120481928
2021-04-26,9610,87.02909090909091
2021-05-03,9610,86.76845238095238
2021-05-10,9610,87.36547619047619
2021-05-17,9610,86.31626506024097
2021-05-24,9610,87.90718562874251
2021-05-31,9610,85.34397590361446
2021-06-07,9610,83.78802816901408
2021-06-14,9610,83.54713375796179
2021-06-21,9610,79.24857142857142
2021-06-28,9610,81.57123287671233
2021-07-05,9610,81.99870129870129
2021-07-12,9610,84.47364341085272
2021-07-19,9610,82.44615384615385
2021-07-26,9610,82.7301282051282
2021-08-02,9610,81.51907894736841
2021-08-09,9610,79.09481481481481
2021-08-16,9610,84.51360000000001
2021-08-23,9610,84.46722689075631
2021-08-30,9610,84.28888888888889
2021-09-06,9610,84.6
2021-09-13,9610,82.64557823129252
2021-09-20,9610,84.07441860465117
2021-09-27,9610,82.94186046511628
2021-10-04,9610,82.08813559322033
2021-10-11,9610,78.4716129032258
2021-10-18,9610,82.90816326530613
2021-10-25,9610,86.09562043795621
2021-11-01,9610,83.8664
2021-11-08,9610,86.97641509433963
2021-11-15,9610,87.47096774193548
2021-11-22,9610,85.01157024793388
2021-11-29,9610,91.65921052631579
2021-12-06,9610,86.54432989690721
2021-12-13,9610,85.215625
2021-12-20,9610,89.29629629629629
2021-12-27,9610,82.84724409448819
2022-01-03,9610,91.03082191780823
2022-01-10,9610,84.68985507246377
2022-01-17,9610,84.62422360248448
2022-01-24,9610,81.69805194805195
2022-01-31,9610,81.24966887417219
2022-02-07,9610,84.99103448275862
2022-02-14,9610,90.1691489361702
2022-02-21,9610,83.88661417322835
2022-02-28,9610,90.06913580246913
2022-03-07,9610,86.32260869565218
2022-03-14,9610,84.52962962962962
2022-03-21,9610,84.125
2022-03-28,9610,82.30709219858156
2022-04-04,9610,83.37080291970803
2022-04-11,9610,84.39747899159663
2022-04-18,9610,82.59333333333333
2022-04-25,9610,85.0913043478261
2022-05-02,9610,83.16933333333333
2022-05-09,9610,85.71311475409836
2022-05-16,9610,85.89586206896551
2022-05-23,9610,83.86645962732919
2022-05-30,9610,80.89156626506023
2022-06-06,9610,84.50764331210192
2022-06-13,9610,83.90963855421687
2022-06-20,9610,83.48961038961039
2022-06-27,9610,83.72708333333334
2022-07-04,9610,84.099375
2022-07-11,9610,86.21273885350318
2022-07-18,9610,85.28159509202453
2022-07-25,9610,85.65155279503105
2022-08-01,9610,85.06551724137931
2022-08-08,9610,87.69182389937107
2022-08-15,9610,84.18516129032258
2022-08-22,9610,85.64900662251655
2022-08-29,9610,84.61232876712329
2022-09-05,9610,84.49583333333334
2022-09-12,9610,84.55610576923077
2022-09-19,9610,84.6163782051282
2022-09-26,9610,84.67665064102565
2022-10-03,9610,84.73692307692308
2022-10-10,9610,89.68450704225353
2022-10-17,9610,84.05240963855422
2022-10-24,9610,88.68896103896104
2022-10-31,9610,89.825
2022-11-07,9610,90.5945945945946
2022-11-14,9610,91.16095890410959
2022-11-21,9610,87.70060240963855
2022-11-28,9610,87.41210191082803
2022-12-05,9610,91.36510067114094
2022-12-12,9610,94.94379562043795
2022-12-19,9610,96.03973509933775
2022-12-26,9610,89.77832167832167
2023-01-02,9610,84.81676646706586
2023-01-09,9610,93.07466666666667
2023-01-16,9610,85.15037593984962
2023-01-23,9610,89.725
2023-01-30,9610,94.41203007518797
2023-02-06,9610,90.47948717948718
2023-02-13,9610,84.66197183098592
2023-02-20,9610,84.6241610738255
2023-02-27,9610,86.12121212121212
2023-03-06,9610,86.5944055944056
2023-03-13,9610,83.72987804878049
2023-03-20,9610,82.9
2023-03-27,9610,82.25
2023-04-03,9610,81.89272727272727
2023-04-10,9610,81.12941176470588
2023-04-17,9610,81.81604938271606
2023-04-24,9610,81.53571428571429
2023-05-01,9610,83.57712418300653
2023-05-08,9610,82.96338028169014
2023-05-15,9610,80.63673469387756
2023-05-22,9610,81.99933774834437
2023-05-29,9610,82.83809523809525
2023-06-05,9610,82.96953125
2023-06-12,9610,85.42137931034483
2023-06-19,9610,84.98974358974358
2023-06-26,9610,82.03464052287582
2023-07-03,9610,84.18680555555555
2023-07-10,9610,85.72694610778443
2023-07-17,9610,81.0904761904762
2023-07-24,9610,86.28484848484848
2023-07-31,9610,84.48214285714286
2023-08-07,9610,86.95748502994012
2023-08-14,9610,87.07245508982037
2023-08-21,9610,85.43473053892215
2023-08-28,9610,85.68493975903615
2023-09-04,9610,86.98203592814372
2023-09-11,9610,86.38170731707318
2023-09-18,9610,85.79036144578313
2023-09-25,9610,87.23473053892216
2023-10-02,9610,86.35297619047618
2023-10-09,9610,86.89520958083833
2023-10-16,9610,88.38682634730539
2023-10-23,9610,86.98132530120482
2023-10-30,9610,87.67678571428571
2023-11-06,9610,87.51506024096386
2023-11-13,9610,89.33865030674848
2023-11-20,9610,94.25389221556885
2023-11-27,9610,96.27604790419161
2023-12-04,9610,94.8059880239521
2023-12-11,9610,89.07365269461077
2023-12-18,9610,93.68630952380951
2023-12-25,9610,93.33592814371258
2024-01-01,9610,94.21538461538461
2019-01-07,9604,87.7107438016529
2019-01-14,9604,85.8130081300813
2019-01-21,9604,81.76
2019-01-28,9604,82.19354838709677
2019-02-04,9604,83.23046357615894
2019-02-11,9604,75.1047619047619
2019-02-18,9604,77.3892857142857
2019-02-25,9604,73.96785714285714
2019-03-04,9604,72.95297619047619
2019-03-11,9604,72.06428571428572
2019-03-18,9604,71.06011904761905
2019-03-25,9604,72.05238095238094
2019-04-01,9604,74.98383233532934
2019-04-08,9604,72.5059880239521
2019-04-15,9604,72.81428571428572
2019-04-22,9604,72.42916666666667
2019-04-29,9604,73.1418439716312
2019-05-06,9604,73.03636363636363
2019-05-13,9604,72.59520958083831
2019-05-20,9604,80.02634730538922
2019-05-27,9604,78.5601226993865
2019-06-03,9604,78.64512195121951
2019-06-10,9604,83.27261904761905
2019-06-17,9604,80.59821428571429
2019-06-24,9604,79.18562874251496
2019-07-01,9604,80.70538922155689
2019-07-08,9604,77.35471698113207
2019-07-15,9604,75.75952380952381
2019-07-22,9604,78.59101796407187
2019-07-29,9604,78.41437125748503
2019-08-05,9604,71.91190476190476
2019-08-12,9604,74.22634730538921
2019-08-19,9604,78.11976047904191
2019-08-26,9604,78.41144578313252
2019-09-02,9604,76.12269938650307
2019-09-09,9604,77.89698795180723
2019-09-16,9604,79.64698795180723
2019-09-23,9604,80.32
2019-09-30,9604,80.20119760479042
2019-10-07,9604,76.85818181818182
2019-10-14,9604,79.44345238095238
2019-10-21,9604,85.5297619047619
2019-10-28,9604,84.88154761904762
2019-11-04,9604,80.7297619047619
2019-11-11,9604,86.39047619047619
2019-11-18,9604,85.7154761904762
2019-11-25,9604,88.6529761904762
2019-12-02,9604,94.72530120481927
2019-12-09,9604,89.88922155688623
2019-12-16,9604,87.85119047619048
2019-12-23,9604,84.85508982035928
2019-12-30,9604,78.65892857142858
2020-01-06,9604,80.75238095238095
2020-01-13,9604,80.51904761904763
2020-01-20,9604,81.89880239520959
2020-01-27,9604,79.68214285714286
2020-02-03,9604,78.17604790419162
2020-02-10,9604,81.26845238095238
2020-02-17,9604,84.51377245508982
2020-02-24,9604,81.39583333333333
2020-03-02,9604,78.30714285714286
2020-03-09,9604,79.2311377245509
2020-03-16,9604,77.83892215568862
2020-03-23,9604,76.55449101796407
2020-03-30,9604,77.36987951807228
2020-04-06,9604,79.89047619047619
2020-04-13,9604,76.71265060240964
2020-04-20,9604,76.7868263473054
2020-04-27,9604,84.51506024096386
2020-05-04,9604,85.38035714285714
2020-05-11,9604,78.46927710843373
2020-05-18,9604,79.00535714285714
2020-05-25,9604,79.46987951807229
2020-06-01,9604,82.24850299401197
2020-06-08,9604,84.1634730538922
2020-06-15,9604,84.62261904761905
2020-06-22,9604,84.34251497005988
2020-06-29,9604,85.24850299401197
2020-07-06,9604,83.9509090909091
2020-07-13,9604,84.53690476190476
2020-07-20,9604,81.38095238095238
2020-07-27,9604,81.97321428571429
2020-08-03,9604,83.6230303030303
2020-08-10,9604,85.52395209580838
2020-08-17,9604,85.58734939759036
2020-08-24,9604,82.8470238095238
2020-08-31,9604,81.74698795180723
2020-09-07,9604,83.21666666666667
2020-09-14,9604,85.17245508982036
2020-09-21,9604,83.41547619047618
2020-09-28,9604,80.98203592814372
2020-10-05,9604,80.36626506024096
2020-10-12,9604,86.06766467065867
2020-10-19,9604,82.82215568862274
2020-10-26,9604,86.60119047619048
2020-11-02,9604,82.93452380952381
2020-11-09,9604,85.54940476190475
2020-11-16,9604,86.02155688622754
2020-11-23,9604,90.63952095808382
2020-11-30,9604,93.30254777070064
2020-12-07,9604,90.0
2020-12-14,9604,84.94345238095238
2020-12-21,9604,92.89161676646707
2020-12-28,9604,89.81515151515151
2021-01-04,9604,90.75602409638554
2021-01-11,9604,91.16204819277108
2021-01-18,9604,86.52215568862276
2021-01-25,9604,79.73053892215569
2021-02-01,9604,81.18571428571428
2021-02-08,9604,78.74464285714286
2021-02-15,9604,77.86904761904762
2021-02-22,9604,75.75178571428572
2021-03-01,9604,74.89821428571429
2021-03-08,9604,82.36130952380952
2021-03-15,9604,78.40119047619048
2021-03-22,9604,76.98392857142856
2021-03-29,9604,87.32261904761906
2021-04-05,9604,83.17619047619048
2021-04-12,9604,80.5047619047619
2021-04-19,9604,79.07065868263473
2021-04-26,9604,81.13452380952381
2021-05-03,9604,82.52202380952382
2021-05-10,9604,84.10357142857143
2021-05-17,9604,81.58452380952382
2021-05-24,9604,84.7220238095238
2021-05-31,9604,81.12559523809524
2021-06-07,9604,83.7642857142857
2021-06-14,9604,84.07321428571429
2021-06-21,9604,80.8202380952381
2021-06-28,9604,77.76190476190476
2021-07-05,9604,80.68392857142857
2021-07-12,9604,84.67916666666667
2021-07-19,9604,83.25357142857143
2021-07-26,9604,80.97261904761905
2021-08-02,9604,76.7078313253012
2021-08-09,9604,79.63154761904762
2021-08-16,9604,88.9090909090909
2021-08-23,9604,85.03532934131736
2021-08-30,9604,82.74702380952381
2021-09-06,9604,81.91626506024096
2021-09-13,9604,79.50297619047619
2021-09-20,9604,82.33832335329342
2021-09-27,9604,82.82380952380952
2021-10-04,9604,83.82619047619048
2021-10-11,9604,77.74071856287425
2021-10-18,9604,79.8404761904762
2021-10-25,9604,83.20963855421687
2021-11-01,9604,83.86666666666667
2021-11-08,9604,87.89047619047619
2021-11-15,9604,91.04819277108433
2021-11-22,9604,86.05119047619048
2021-11-29,9604,94.7125
2021-12-06,9604,89.27484662576687
2021-12-13,9604,83.48333333333333
2021-12-20,9604,92.36951219512196
2021-12-27,9604,82.72083333333333
2022-01-03,9604,85.72738095238095
2022-01-10,9604,82.23630952380952
2022-01-17,9604,79.91437125748503
2022-01-24,9604,78.14166666666667
2022-01-31,9604,78.01077844311376
2022-02-07,9604,83.49312499999999
2022-02-14,9604,88.19281437125748
2022-02-21,9604,84.73532934131737
2022-02-28,9604,92.03827160493827
2022-03-07,9604,86.54702380952381
2022-03-14,9604,84.49047619047619
2022-03-21,9604,83.21736526946107
2022-03-28,9604,80.35892857142856
2022-04-04,9604,81.97321428571429
2022-04-11,9604,83.05714285714286
2022-04-18,9604,80.44634146341464
2022-04-25,9604,79.65187499999999
2022-05-02,9604,81.26107784431137
2022-05-09,9604,87.47048192771085
2022-05-16,9604,86.58313253012048
2022-05-23,9604,79.63652694610778
2022-05-30,9604,77.4
2022-06-06,9604,79.98988095238094
2022-06-13,9604,79.32619047619048
2022-06-20,9604,81.0119760479042
2022-06-27,9604,81.54107142857143
2022-07-04,9604,83.30535714285713
2022-07-11,9604,86.74939759036144
2022-07-18,9604,83.47261904761905
2022-07-25,9604,84.5672619047619
2022-08-01,9604,86.51017964071856
2022-08-08,9604,86.24969696969697
2022-08-15,9604,80.8569696969697
2022-08-22,9604,80.23532934131737
2022-08-29,9604,84.1797619047619
2022-09-05,9604,82.6875
2022-09-12,9604,82.64930555555556
2022-09-19,9604,82.61111111111111
2022-09-26,9604,82.57291666666667
2022-10-03,9604,82.53472222222223
2022-10-10,9604,88.4297619047619
2022-10-17,9604,80.5547619047619
2022-10-24,9604,86.29819277108433
2022-10-31,9604,85.98203592814372
2022-11-07,9604,89.34491017964072
2022-11-14,9604,89.10119760479041
2022-11-21,9604,87.12694610778443
2022-11-28,9604,84.20952380952382
2022-12-05,9604,90.725
2022-12-12,9604,95.59940119760479
2022-12-19,9604,94.23452380952381
2022-12-26,9604,88.01726190476191
2023-01-02,9604,80.03214285714286
2023-01-09,9604,90.73392857142856
2023-01-16,9604,83.81666666666668
2023-01-23,9604,86.5922619047619
2023-01-30,9604,90.52083333333333
2023-02-06,9604,87.95089820359281
2023-02-13,9604,81.00892857142857
2023-02-20,9604,80.0672619047619
2023-02-27,9604,79.72738095238095
2023-03-06,9604,84.80178571428571
2023-03-13,9604,79.42261904761905
2023-03-20,9604,78.68869047619049
2023-03-27,9604,78.91190476190476
2023-04-03,9604,75.89464285714286
2023-04-10,9604,75.25059523809524
2023-04-17,9604,77.39642857142857
2023-04-24,9604,77.11309523809524
2023-05-01,9604,79.37380952380951
2023-05-08,9604,82.49464285714286
2023-05-15,9604,79.28095238095239
2023-05-22,9604,77.76845238095238
2023-05-29,9604,76.12048192771084
2023-06-05,9604,83.50119047619049
2023-06-12,9604,82.48988095238094
2023-06-19,9604,81.63988095238095
2023-06-26,9604,81.21904761904761
2023-07-03,9604,83.26506024096386
2023-07-10,9604,81.89583333333333
2023-07-17,9604,76.99166666666667
2023-07-24,9604,77.7144578313253
2023-07-31,9604,78.01472392638037
2023-08-07,9604,82.96848484848485
2023-08-14,9604,80.39151515151515
2023-08-21,9604,77.01552795031056
2023-08-28,9604,79.18301886792453
2023-09-04,9604,77.9441717791411
2023-09-11,9604,78.778125
2023-09-18,9604,79.71069182389937
2023-09-25,9604,80.49378881987577
2023-10-02,9604,80.95185185185186
2023-10-09,9604,81.70617283950617
2023-10-16,9604,79.40609756097561
2023-10-23,9604,80.4
2023-10-30,9604,78.9359756097561
2023-11-06,9604,78.82909090909091
2023-11-13,9604,82.34848484848484
2023-11-20,9604,89.81585365853658
2023-11-27,9604,91.28282208588958
2023-12-04,9604,90.31118012422361
2023-12-11,9604,80.71333333333334
2023-12-18,9604,87.11696969696969
2023-12-25,9604,86.3390625
2024-01-01,9604,84.51281483208956
2019-01-07,9609,82.68656716417911
2019-01-14,9609,85.01369863013699
2019-01-21,9609,79.3875
2019-01-28,9609,76.29545454545455
2019-02-04,9609,79.81379310344828
2019-02-11,9609,77.51785714285714
2019-02-18,9609,82.1797619047619
2019-02-25,9609,77.33869047619048
2019-03-04,9609,77.72619047619048
2019-03-11,9609,76.91547619047618
2019-03-18,9609,75.4922619047619
2019-03-25,9609,76.64761904761905
2019-04-01,9609,82.43272727272728
2019-04-08,9609,79.27784431137724
2019-04-15,9609,79.29871794871795
2019-04-22,9609,73.4804347826087
2019-04-29,9609,76.27906976744185
2019-05-06,9609,77.66521739130435
2019-05-13,9609,78.14878048780487
2019-05-20,9609,78.00873786407767
2019-05-27,9609,78.32439024390244
2019-06-03,9609,79.04081632653062
2019-06-10,9609,81.93092783505155
2019-06-17,9609,81.68536585365852
2019-06-24,9609,78.29772727272727
2019-07-01,9609,80.92061855670103
2019-07-08,9609,75.70493827160495
2019-07-15,9609,70.34084507042253
2019-07-22,9609,84.75588235294117
2019-07-29,9609,81.92820512820514
2019-08-05,9609,76.04955752212389
2019-08-12,9609,79.57983870967742
2019-08-19,9609,82.12535211267605
2019-08-26,9609,83.14609929078014
2019-09-02,9609,76.82000000000001
2019-09-09,9609,76.44459459459459
2019-09-16,9609,75.21714285714286
2019-09-23,9609,79.62424242424242
2019-09-30,9609,80.52808988764045
2019-10-07,9609,77.54153846153847
2019-10-14,9609,85.51640625
2019-10-21,9609,90.18928571428572
2019-10-28,9609,89.96941176470588
2019-11-04,9609,67.97500000000001
2019-11-11,9609,87.11443298969073
2019-11-18,9609,91.58869047619048
2019-11-25,9609,92.73333333333333
2019-12-02,9609,98.15212121212122
2019-12-09,9609,94.29820359281436
2019-12-16,9609,91.44685314685314
2019-12-23,9609,89.16363636363636
2019-12-30,9609,85.9062893081761
2020-01-06,9609,87.69030303030303
2020-01-13,9609,87.21878787878788
2020-01-20,9609,89.46625766871166
2020-01-27,9609,85.7769696969697
2020-02-03,9609,85.18072289156626
2020-02-10,9609,87.19337349397591
2020-02-17,9609,87.62345679012346
2020-02-24,9609,86.29401197604791
2020-03-02,9609,83.16428571428571
2020-03-09,9609,84.19573170731708
2020-03-16,9609,82.24910179640719
2020-03-23,9609,81.96845238095239
2020-03-30,9609,82.41927710843373
2020-04-06,9609,83.63233532934132
2020-04-13,9609,78.39821428571429
2020-04-20,9609,79.57559523809525
2020-04-27,9609,86.09880239520957
2020-05-04,9609,85.6172619047619
2020-05-11,9609,82.90059880239521
2020-05-18,9609,84.66407185628742
2020-05-25,9609,83.13892215568863
2020-06-01,9609,86.96204819277109
2020-06-08,9609,86.62754491017964
2020-06-15,9609,86.1327380952381
2020-06-22,9609,87.66407185628742
2020-06-29,9609,95.4
2020-07-06,9609,93.73930817610064
2020-07-13,9609,92.07861635220127
2020-07-20,9609,90.4179245283019
2020-07-27,9609,88.75723270440253
2020-08-03,9609,87.09654088050316
2020-08-10,9609,85.43584905660379
2020-08-17,9609,86.43774834437086
2020-08-24,9609,86.21772151898735
2020-08-31,9609,84.68111888111888
2020-09-07,9609,85.99367088607595
2020-09-14,9609,86.94565217391305
2020-09-21,9609,86.6953125
2020-09-28,9609,85.2687898089172
2020-10-05,9609,84.99407894736842
2020-10-12,9609,88.55099337748345
2020-10-19,9609,87.2169014084507
2020-10-26,9609,89.316
2020-11-02,9609,86.69280575539568
2020-11-09,9609,90.89166666666667
2020-11-16,9609,87.232
2020-11-23,9609,91.40225563909775
2020-11-30,9609,92.64024390243902
2020-12-07,9609,89.15714285714286
2020-12-14,9609,89.66197183098592
2020-12-21,9609,93.31724137931035
2020-12-28,9609,89.42608695652173
2021-01-04,9609,93.06706586826348
2021-01-11,9609,94.37352941176471
2021-01-18,9609,89.56335403726709
2021-01-25,9609,84.21309523809524
2021-02-01,9609,86.26666666666667
2021-02-08,9609,83.65748502994012
2021-02-15,9609,81.79523809523809
2021-02-22,9609,79.44011976047904
2021-03-01,9609,77.85892857142856
2021-03-08,9609,82.73614457831326
2021-03-15,9609,82.80301204819277
2021-03-22,9609,79.63952095808382
2021-03-29,9609,91.84404761904761
2021-04-05,9609,85.92455089820359
2021-04-12,9609,84.71017964071856
2021-04-19,9609,83.21845238095239
2021-04-26,9609,85.42
2021-05-03,9609,85.38035714285714
2021-05-10,9609,86.07349397590362
2021-05-17,9609,85.40975609756099
2021-05-24,9609,86.74638554216867
2021-05-31,9609,86.3202380952381
2021-06-07,9609,87.7357142857143
2021-06-14,9609,87.05988023952096
2021-06-21,9609,85.16526946107784
2021-06-28,9609,84.04670658682635
2021-07-05,9609,85.99345238095238
2021-07-12,9609,89.02261904761905
2021-07-19,9609,84.08795180722892
2021-07-26,9609,85.47380952380952
2021-08-02,9609,86.46787878787879
2021-08-09,9609,84.87245508982036
2021-08-16,9609,88.4047619047619
2021-08-23,9609,87.84880952380952
2021-08-30,9609,87.83571428571429
2021-09-06,9609,85.75089820359281
2021-09-13,9609,84.2017857142857
2021-09-20,9609,86.694578313253
2021-09-27,9609,85.85575757575758
2021-10-04,9609,86.72797619047618
2021-10-11,9609,84.08682634730539
2021-10-18,9609,83.83095238095238
2021-10-25,9609,88.02335329341317
2021-11-01,9609,86.79880952380952
2021-11-08,9609,88.29161676646707
2021-11-15,9609,91.36666666666667
2021-11-22,9609,88.03053892215569
2021-11-29,9609,93.96946107784431
2021-12-06,9609,91.41369047619048
2021-12-13,9609,89.10963855421687
2021-12-20,9609,92.8880239520958
2021-12-27,9609,86.41437125748503
2022-01-03,9609,91.08323353293413
2022-01-10,9609,88.32634730538922
2022-01-17,9609,84.05329341317365
2022-01-24,9609,81.39166666666667
2022-01-31,9609,79.6694610778443
2022-02-07,9609,86.32124999999999
2022-02-14,9609,90.33832335329342
2022-02-21,9609,84.65089820359282
2022-02-28,9609,92.05119047619048
2022-03-07,9609,86.59642857142858
2022-03-14,9609,82.09461077844311
2022-03-21,9609,82.21529411764706
2022-03-28,9609,82.98185924369749
2022-04-04,9609,83.7484243697479
2022-04-11,9609,84.51498949579832
2022-04-18,9609,85.28155462184874
2022-04-25,9609,86.04811974789916
2022-05-02,9609,86.81468487394957
2022-05-09,9609,87.58125
2022-05-16,9609,86.13652694610778
2022-05-23,9609,84.22409638554217
2022-05-30,9609,84.2497005988024
2022-06-06,9609,85.51369047619048
2022-06-13,9609,84.73630952380952
2022-06-20,9609,85.48493975903614
2022-06-27,9609,87.18323353293414
2022-07-04,9609,85.16121212121212
2022-07-11,9609,87.26586826347305
2022-07-18,9609,88.08313253012048
2022-07-25,9609,86.42083333333333
2022-08-01,9609,88.15903614457831
2022-08-08,9609,88.21190476190476
2022-08-15,9609,86.23251533742331
2022-08-22,9609,87.79759036144578
2022-08-29,9609,87.89940119760479
2022-09-05,9609,88.23541666666667
2022-09-12,9609,88.06059027777778
2022-09-19,9609,87.88576388888889
2022-09-26,9609,87.7109375
2022-10-03,9609,87.53611111111111
2022-10-10,9609,90.2748502994012
2022-10-17,9609,87.48630952380952
2022-10-24,9609,90.31547619047619
2022-10-31,9609,89.76488095238095
2022-11-07,9609,91.79698795180722
2022-11-14,9609,92.59041916167665
2022-11-21,9609,89.93869047619049
2022-11-28,9609,88.53473053892215
2022-12-05,9609,91.6595238095238
2022-12-12,9609,95.01506024096386
2022-12-19,9609,95.26845238095238
2022-12-26,9609,90.55808383233533
2023-01-02,9609,85.01785714285714
2023-01-09,9609,92.89345238095238
2023-01-16,9609,87.74578313253012
2023-01-23,9609,90.72380952380952
2023-01-30,9609,93.36369047619048
2023-02-06,9609,92.42694610778443
2023-02-13,9609,85.22440476190476
2023-02-20,9609,85.85714285714286
2023-02-27,9609,85.93353293413173
2023-03-06,9609,88.60773809523809
2023-03-13,9609,83.56227544910179
2023-03-20,9609,81.30357142857143
2023-03-27,9609,82.66646706586826
2023-04-03,9609,82.16424242424243
2023-04-10,9609,82.18095238095238
2023-04-17,9609,81.4095238095238
2023-04-24,9609,81.42574850299401
2023-05-01,9609,84.54397590361445
2023-05-08,9609,84.28622754491018
2023-05-15,9609,82.10060240963855
2023-05-22,9609,84.72994011976047
2023-05-29,9609,84.93109756097562
2023-06-05,9609,86.26309523809525
2023-06-12,9609,88.1868263473054
2023-06-19,9609,86.05818181818182
2023-06-26,9609,84.38969696969697
2023-07-03,9609,84.96
2023-07-10,9609,84.65636363636364
2023-07-17,9609,83.32545454545455
2023-07-24,9609,85.63571428571429
2023-07-31,9609,85.4867469879518
2023-08-07,9609,86.5
2023-08-14,9609,86.38502994011975
2023-08-21,9609,86.14345238095238
2023-08-28,9609,86.35449101796408
2023-09-04,9609,87.13975903614458
2023-09-11,9609,86.59880952380952
2023-09-18,9609,86.73614457831326
2023-09-25,9609,87.20903614457832
2023-10-02,9609,86.00361445783133
2023-10-09,9609,86.26848484848485
2023-10-16,9609,86.70180722891567
2023-10-23,9609,85.93241379310345
2023-10-30,9609,85.90814814814816
2023-11-06,9609,85.97124183006537
2023-11-13,9609,85.46935483870968
2023-11-20,9609,93.60069444444444
2023-11-27,9609,95.96111111111111
2023-12-04,9609,94.02060606060606
2023-12-11,9609,89.20365853658537
2023-12-18,9609,93.62363636363636
2023-12-25,9609,93.51310344827586
2024-01-01,9609,92.95802469135803
2019-01-07,9607,81.39473684210526
2019-01-14,9607,80.33122254455034
2019-01-21,9607,79.26770824699544
2019-01-28,9607,78.20419394944052
2019-02-04,9607,77.14067965188562
2019-02-11,9607,76.0771653543307
